Time Interval 1,Time Interval 2,Time Interval 3,Time Interval 4,Time Interval 5,Time Interval 6,Time Interval 7,Time Interval 8,Time Interval 9,Time Interval 10,Time Interval 11,Time Interval 12,Time Interval 13,Time Interval 14,Time Interval 15,Time Interval 16,Time Interval 17,Time Interval 18,Time Interval 19,Time Interval 20,Time Interval 21,Time Interval 22,Time Interval 23,Time Interval 24,Time Interval 25,Time Interval 26,Time Interval 27,Time Interval 28,Time Interval 29,Time Interval 30,Time Interval 31,Time Interval 32,Time Interval 33,Time Interval 34,Time Interval 35,Time Interval 36,Time Interval 37,Time Interval 38,Time Interval 39,Time Interval 40,Time Interval 41,Time Interval 42,Time Interval 43,Time Interval 44,Time Interval 45,Time Interval 46,Time Interval 47,Time Interval 48,Time Interval 49,Time Interval 50
1.1215671,2.0779898,1.1786288e-05,0.2244656,6.707316e-10,0.00074938824,9.456195e-07,1.6509479e-09,1.4007192e-09,2.289519e-05,3.6794053e-12,0.0065579535,0.03824449,1.062111e-12,6.039599e-08,14265.283,7.180835e-07,11.435054,4.192659e-06,5487.9893,4.039362,9.2513344e-11,5.5556067e-11,6.219201,2.0288846e-13,1.0079471e-07,2.1563822e-09,3.014704e-05,6.014275e-08,6.172706e-07,1.0574421,0.31978446,973.0059,86.95487,0.3940238,1.1159981e-07,1.2604764e-10,4.462151e-10,1.06161795e-10,0.8746937,1.0973196999999999e-19,4.469235e-11,0.0032837724,22.77355,6.613694e-05,7.3887115,47.815212,3.560098e-05,4.3785374e-08,1.05964855e-08
0.35978642,46.55211,2.6548622,3.102646e-08,9.032308e-07,2.6835409e-05,100.33713,1.5427841e-10,7.0840347e-06,7.3623735e-10,6.1626043,6.0761377e-05,0.036685694,0.00016373734,4.9240817e-10,141.42963,0.00072682847,7.5603667e-13,6.6422507e-09,5.3498527e-05,4.4633364e-09,10.595574,0.00012801212,1.252983e-07,0.0005648736,0.009646221,1.2653798e-08,6.921397e-12,0.00050949753,1.318712e-07,0.00034539402,2.1370037e-12,0.00067653635,24.251127,9.311943e-09,1.3962814e-08,0.04046587,2.4728986e-05,2.1580589e-05,0.02146968,3.786139e-05,1.19048235e-11,0.09226503,1.7596886e-13,5.766854,790.30164,7.460511600000001e-16,4.2142734e-10,0.013092251,0.18778658
1.0979657,0.0011687175,3.789851e-08,3.9711345e-10,29590966000.0,1.2711206e-07,1.9162354e-14,0.0023163648,2345.1287,2.65252e-14,8.228016e-13,8.262959e-06,6.6714805e-05,1.5783415e-05,0.053410366,6.99738e-11,3.9291647e-12,2.0869295e-06,0.06669159,6.960442e-07,2.988033e-07,0.00040542256,283253540.0,2.7086661e-11,5.9935355e-12,1.2439924e-09,26476.111,0.0016110669,2.7188172e-14,5.966119e-11,2.435107e-06,8.153127e-05,1.137235e-06,633181.8,5.689742e-07,0.002009767,1.1444825e-15,6.846114,4.5594486e-05,2.9198593e-05,6.640191,0.002213814,0.13306022,6.322824e-11,7.342482e-08,0.0042348397,4.9289306e-10,0.00059733115,0.061298855,1.4791393
2.1919277,0.085630044,4.094843e-05,0.007419051,1.0767561e-05,3.3882367e-05,1.3444271,4857.8667,8.403104,4.1465898e-07,8.699835e-10,9.0172824e-14,0.0005210042,3.099382,6.2248184e-12,8.198270400000001e-16,0.032283563,1.7223552e-13,2.3935593e-08,1.7189403,1.3887537e-05,0.0041098725,113.31042,0.00070308335,1.8659366e-13,1.1768568e-12,1.279002e-12,5.268323600000001e-16,3.3762433e-09,3.005731e-08,0.019579757,2.8240918e-06,93248.445,1.665192e-05,0.015987728,2.893142e-12,15880322.0,0.0038004303,0.0020838468,6.83616e-07,16.15167,2.135427e-08,0.0012483441,1.2312754e-06,0.00080381485,4.9396625e-05,0.0014360349,5.185131e-05,0.00011301729,2.0852613e-05
1.1324141,6.166066,7.275944e-22,0.0002560495,4.22547e-06,7.857565e-09,0.012014972,0.00038046445,5.261248e-07,2.0465453,73.7306,8.902541e-07,0.00013197432,2.8503866e-08,3.8864573e-06,8.917019e-11,4.053933e-06,0.0010712213,0.669228,2.1891884e-08,0.008542574,1.6742366e-05,2.0747072e-08,6.071668e-10,1.0742894e-07,0.060527503,334.444,0.000100220044,5.785041e-12,0.00026778365,6.888629e-12,5.8912983e-06,7.2245946e-08,4.1695096e-09,44.410423,4.8652904e-08,0.000106141866,0.0019173959,4.732114e-09,2.5385764,0.00096323626,9.179237e-05,3.872486e-12,9.249903e-06,0.008563341,861.6393,0.0002994042,4.1896823e-11,0.050839722,2.5426135e-09
1.0405539,0.0016274047,82390.73,0.00012975786,7.3917554e-13,2.0382453e-08,198541.86,275.8512,1.7961345e-06,1.6575613e-09,0.018429441,0.0001352845,4.5986805e-09,18349.613,1.0865857e-11,1.0345502e-06,0.00088312576,8.293395e-15,6.8749757e-09,0.007455582,9044.594,4.525366e-08,25243.908,1.2737413e-06,3.7473045000000004e-16,0.024089303,1.2539775e-11,7.663646e-07,5.3223308e-11,66.782166,1.0956476e-06,0.0004470274,10.431275,3.875199,0.0011002952,3.3742988,1.8755481e-14,4.2757115e-13,0.0008600293,1.40583015e-05,1.7556747e-05,298.73312,2.0125152e-10,2.4771707e-09,2.6057275e-08,81.07327,0.004017586,32824020.0,0.0013842599,2.0538476e-08
2.0519047,0.46301943,0.00019949849,5.726059,0.00024073133,36182.137,8.9710975e-11,0.017639048,1.4412284e-11,10.38506,0.01217366,0.00026950886,7.134092e-09,0.000770618,13.749392,1.121913e-05,0.00012846303,1.1469106e-05,2174.0835,0.34798986,7.6446576,3.294035e-05,0.9787541,1.6070571e-07,49.93412,1.516424e-08,0.24481504,2.3106668e-05,351436.72,1.08371445e-08,0.021806458,2.1416056e-07,1525875.8,0.010564019,1.0973243e-07,1.7202927e-10,9.658176e-08,1.9663764e-09,3.3742618e-12,1.1049938e-12,7.322315e-06,1.7098662e-15,1970.8586,0.00044132123,3.6566753e-08,1.0419823e-10,0.00075385,1.0196499e-10,0.0027393934,2.90165e-10
0.411575,0.53292274,0.0007937186,0.06882777,1.016754e-07,219.21663,2.0513997e-07,36.042084,1334.411,0.000102098034,0.0006020904,7.02603e-10,9.517881e-07,0.0102010975,0.00041617456,0.000105205036,0.00017557759,4.636999e-07,0.06275961,2.6469977e-09,4.7467134e-07,2.4881885e-10,1.2047347e-13,0.01356879,1.541497e-16,4.7453717e-17,1.8322635e-05,4.5799066e-08,3.8102337e-11,3.6392693e-14,5.6351364e-05,9.626194e-08,0.0058777854,4.5767806e-08,7.7376525e-12,0.00020303011,1.0684281e-08,1.0651934e-07,1.7809192e-05,0.0003714189,0.01626111,1.5166762e-11,0.0018546804,1.7154439e-13,1.1069297,0.12603284,0.024272567,0.003180431,0.0028224334,5.110242e-07
34.626907,1577.4027,5.1532015e-07,4.2210017e-05,2.617883e-06,2.2817744e-07,7.867348e-06,2.3741433e-09,5.4377457e-12,8.0830925000000005e-16,7.398842e-08,1.1887302e-08,4.8084767e-09,0.14089537,8.2596094e-16,0.0026078287,0.00072143745,1.1574522e-15,8.360407e-10,8.009594e-05,7.031409e-13,1.7845101e-05,0.0127516035,5.4835086e-13,0.000109744324,0.010673453,1.5045282e-12,2.533753e-06,1.3706425e-10,0.0046719643,8.2015154e-05,1.4900151e-08,1.2841563e-06,7.59103e-07,1.1716231,8.7912866e-08,4.4247414e-10,0.0008676016,5.812586e-14,2.3974695e-05,910549.7,0.06579857,9.909871e-06,2515.524,9.549942e-14,0.053171147,4.1307014e-12,1.1195732e-11,8.723173e-06,2.9835794e-05
36.726093,114708.266,1374.6036,0.9074442,1.8303082e-08,1.5946511e-09,1.9607502e-10,15066.683,2.2278093e-13,42.883934,0.01873043,4.4577106e-10,1.0203444e-10,3.059529e-08,0.0016805114,2.6369595e-09,8.7791926e-07,0.21109407,0.02777179,2.6333137e-05,0.003096594,0.52733904,2.3727057e-11,0.0047309217,1.2978482e-08,6.0092726e-09,5.704827e-10,8.4886284e-07,0.0026387011,0.008400874,5.0178226e-13,1.694018e-06,3882.2964,0.04627808,7.528983e-09,0.0001534393,1.3778499e-11,6.372178e-09,1.7118301e-08,17.204187,2.3790639e-05,0.14405748,7.322329e-06,0.21832895,9.514998e-10,2062.3145,1.4094438e-11,2.6290125e-05,1.0224461e-11,4516.614
4.397657,4.924336e-06,2.928453e-15,9.439287e-08,3.8379744e-06,7.58553e-07,1.4846283,0.00014946735,1.7346403e-08,3.3744796e-05,4.9573737e-05,299.18933,1.4103959e-05,2.4181563e-07,0.0044012046,2.8542335,1.2938131e-10,130328.18,0.0017720724,4.199332e-05,0.00026224082,4.0343006e-05,1.260174,2.7176887e-09,2.937921e-10,0.0013200598,0.00018760872,2.3474897e-10,590706.1,4.9270124e-14,1.3981405e-13,0.00041602142,0.0019285708,0.0010287049,5.67683e-15,4.302976e-07,9.4591916e-14,0.0015039325,2798.4792,1.0340547e-05,0.012575405,0.9657437,2.8174778e-09,0.93272847,7.151068e-16,1.3607395e-09,0.0042832163,0.0113966055,3.5317868e-07,38818490.0
1.0945739,4.7395763,565114.3,345.52274,3376.728,2.193755e-06,4.3356664e-05,3.0211433e-10,1.103547e-08,0.0020967997,0.0012502192,0.00019190137,2.4278872e-05,1.9695513e-17,9.913514e-05,0.00035098224,0.00081787584,1.354494e-07,3.5168013e-10,1.7254838e-11,2.051266,3.432013e-07,0.018278437,0.0021461172,1.5582821e-12,9.4857805e-06,3.2692883e-11,1.13046525e-11,4.00884e-08,4.8660836e-10,438572500000000.0,0.3544275,5.9501763e-05,2.6276064e-07,0.006770382,9.6215324e-08,9.2246977e-10,0.0011387812,1.5351113e-06,1.5015199,0.00044204402,1.9316133e-06,0.0040598395,66799120.0,1.996914e-11,0.00030425718,3.8338897e-07,8.884636e-05,2.2506563e-06,2.1458926
0.29173687,14565.243,0.013221991,0.18292658,1.1147113e-10,1058.4415,0.71410704,4.6224084e-12,3.3784144e-09,1.1235467,9.625382e-09,1.8470998e-06,0.42780912,3.5458442e-10,0.002796071,9.529645e-12,5.366695e-07,4.762867e-12,6.2678844e-09,0.00012713748,4.518051e-09,8.542687e-06,0.20840387,8.551669e-06,0.00071168185,9.208661e-11,5.6121685e-08,2.673419e-06,5.0135546e-10,0.00046987343,1.1231403e-08,5.3167375e-12,0.03729681,4.4894244e-07,7.4137196e-11,9.030763,9.516905e-06,0.16948482,1.49500065e-05,3.135697e-10,1.8459356e-10,1.8123386e-07,3.470586e-08,1.3468323e-09,8.296257e-08,0.0019013673,4.7044077e-06,1.9594932e-05,0.021607198,2287.5205
1.4152824,4.3266,1.306388e-06,2.3799025e-06,3.9414623e-05,2.8876281e-09,1.2862079e-06,2.7649245e-08,1.3530326e-05,2.2877192e-10,3.0476847e-18,0.047032848,9.488912,0.0009528084,0.0021588628,5.699797e-08,0.1838935,0.08955256,7.47983e-09,0.0474389,0.00010130224,500466.38,1.8099587e-05,8.168706e-09,0.0028074,1.073615e-06,10.02074,1.0377759e-13,14.88579,8.247158e-12,4.4704421e-07,0.00023530688,0.04529383,2.573012e-09,0.0316578,0.00087557366,1.3585762e-10,105034.695,8.945412e-12,0.014639668,5.9551135e-11,0.036876373,9.067776e-06,9.3523744e-07,0.0008397811,1.7338787e-09,0.0012279728,0.02349506,3.178371e-14,0.039318424
0.21226864,0.0010483798,2.6242764e-12,0.012663886,1.0247421e-11,5.402108e-06,4.7542675e-10,0.037878945,1.2989785e-14,0.096824564,2.6732145e-12,0.11196889,1.6073438e-05,1.7577183e-07,587102.75,2.6734048e-07,0.32439312,3.687747e-11,4.0607299e-07,9.6305866e-11,133.43033,1.9120444e-10,0.0035980775,0.08052782,0.004074488,0.12715672,1.5159271e-11,9.4483106e-08,5.7672943e-11,0.063664354,4.177295e-07,0.00090832775,1.1966383e-05,2.321565e-05,101.80607,0.6708978,0.47427776,0.0004198365,3.5139387e-06,0.020102678,5.884397e-08,6.311632e-05,0.6190576,20964.99,0.0002919741,8.902435e-08,4.0365086,7.355922600000001e-16,3.5721332e-11,3.4953538e-07
0.43400174,2.5720515,6.726528e-06,160094580.0,0.0014414061,1.7847146e-10,0.05476014,2.1427273e-07,2.6718113,3.1552216e-05,1.2341991e-06,1.3487816e-08,7.5044495e-06,6.8055735e-11,8.539889e-09,0.012267882,0.019345613,2.6770322,0.0069341566,0.00040937244,4.299811e-10,2.9588194e-13,0.002688285,2.8554454e-09,1.3455559,0.9775293,5.7691446999999995e-18,3.602966e-15,3.384152e-10,0.14471085,1.5882046e-08,0.0005380642,8.239187e-08,5.374682e-12,5.921214,0.03367586,0.0001974345,89.83635,1.7397197e-08,9.682708e-08,1.0196826e-11,4.303435,3.2268106e-21,0.31913736,1.1587286e-08,6.136244e-11,0.16257496,0.030911697,1.1113587e-11,981.3923
0.17053528,0.0053486414,2342926400000.0,6.244682e-05,1.1337804e-14,1.0722953e-07,5.5552625e-09,0.009310736,2.1351082e-13,2.6105612e-13,0.81083465,3.3181102e-09,0.16170965,7.918954e-16,1.4853138,4.523755e-11,5.3614272e-14,3.8096438e-08,7.6647444e-10,3.0829237e-13,0.00022509549,0.00060843956,4.297531e-18,3.6204852e-05,1.9917319e-12,0.026468027,3.9923402e-09,1.4281902e-13,1.4926383e-11,1.9627503e-06,7.206878e-07,0.001824111,3.369382,1.1600953e-06,22.120993,6.8699385e-10,1.0759851e-11,0.006816143,17929.023,2.798095e-10,0.1431273,0.00017697575,0.010353464,0.029104669,4.40866e-06,7.293995e-18,2.8321098e-10,0.00033349037,0.14730558,2.819119e-06
2.0771122,0.0047104396,200.4278,1.4015745e-05,2.1084665e-10,2.7231906e-06,0.0028989844,3.3369317e-05,3.940464e-10,0.0005451502,32075.316,3.7602268e-07,1.4553185e-06,0.00012803276,2.4277267e-15,8.757424,2.7063758e-09,7.9567485,0.0049177753,0.017405996,2.0211762e-12,2.5015733e-11,5.4121037e-09,4.098497e-10,0.044157382,9496.015,0.0013519814,5.3996984e-17,4.5673723,1.3466205e-07,6.965629e-05,1.8165592e-05,2.5868496e-05,1.0792345e-15,0.020623988,2.7338147e-06,0.0003231267,2.9632733e-05,3.6276087e-05,3.5103898e-09,0.03779552,1.1758467e-05,1533.8569,1.5692577e-09,7.843973e-08,11.830233,3.6876696e-11,41.485367,6.8111344e-10,0.0052938247
0.9974134,3.5803994e-06,9.414326e-07,2.325662,0.00040970132,0.05934154,8.734292e-12,1.7463113e-09,4.0900155e-05,5.7095e-07,1.8229768e-07,41740.492,8.336964e-11,0.0016125119,7.736076e-15,1.6202902e-07,6.8964916e-12,12.396935,2.785191e-06,3.3078862e-20,3.0678806,54629460.0,9.080984e-11,5.320405e-10,2.5196817e-07,1.2970166e-08,2.0444507e-07,3750.8267,9.879454e-14,0.0027838969,10.822787,0.005318646,0.08226666,3.9008958e-07,0.94103783,1.3773615e-07,3.8538947e-05,5.2483007e-10,6.4556242e-12,1.7084727e-07,1.7838904e-07,2.971143e-05,1.8964537e-12,5.6616125e-20,8.510665e-06,0.0015439333,32545.557,1.2369794e-09,20.702183,8.1945024e-07
2.704312,1.970689e-05,417.69437,7.5857906e-07,0.024710154,91.19469,1.8978797e-08,0.05270441,0.0018452787,0.00012972172,610.5779,9.398631e-08,2.413797e-07,0.012226186,3.0939074e-07,0.00095512526,1.616084e-10,540.87085,4.984799e-07,20.170574,241238.95,1.1154809e-07,1.7589272e-09,1.591702e-11,0.013817883,9.07991e-11,2.7956547e-08,1.2803266,1.0845257e-07,0.0007068325,3.9002218,0.00021521942,2.3289737e-09,3.2731475e-09,7875.747,1.6710825e-11,1291.3772,2.419014e-11,9.953144e-10,221.19548,290.17813,4.339511e-08,3.9219517e-06,2.686248e-12,0.041264538,3.2790448e-10,1.0304127e-06,1.2773498e-07,45.41046,0.0664794
2.1834707,0.18417546,44696.02,5.7318637e-05,0.017432792,28.019936,0.021265326,4.23702e-09,0.0005424051,8.786056e-08,5.632132e-09,0.441308,1.1457955e-05,4.1201834e-05,42196330000.0,2.115873e-08,9.531874e-06,1.3921412,1.7611142e-11,1.512982e-13,0.0002814166,1.4102553e-08,1.5034002e-09,91683.34,3.0022264e-05,1.9854073e-10,2.7224078e-05,1.7121666e-06,6923.6416,2.044165e-06,7.683209e-12,1.5893784e-07,0.01673635,1.0006622e-11,4.6506488e-05,5.701627e-05,2.1890304e-15,0.00069005025,3.2547724e-15,1.1050513e-11,0.01682127,2.2643035e-06,1.0847397e-09,10.045484,5.791425e-07,2.2343963e-06,9.500142e-05,4.675928e-10,10441.522,3.8290074e-15
11.907757,2.4615858e-05,0.00029437215,2.1638003e-07,0.632513,0.0009616891,9.048811e-14,6501552.0,3.528149e-10,4.415538e-05,0.002073662,0.000110527035,8.907679e-09,1.11384175e-07,4.021086,5.828484e-10,1.4126175e-10,18533.607,1.35735445e-05,3.85571e-09,0.0012291351,1.7815942e-12,113523.13,5.9697164e-11,2.7070685e-12,6.396852e-12,1.5858896e-11,2.4633679e-11,0.0004905992,2.726423e-08,0.025007654,0.016018014,1.0674762e-13,38.421963,0.033558678,2.9202642e-08,0.0001840894,44.27248,0.00042447358,0.00042597318,3.163129e-15,0.03136362,0.0024235602,84.59359,9.275127e-05,0.24794804,0.0009786467,6.710996e-08,8.518401e-12,0.36936998
0.29887027,0.0019747075,0.00039730503,0.009174564,1.14688646e-07,8.241695e-06,6.8050743e-09,1.1901287e-10,8.993293e-09,2.4618017e-09,0.0051488006,5.5797848e-08,0.24960382,47.229084,0.057042025,0.0015292682,4.5480394e-11,0.063819766,2.11993e-07,0.0028487141,1.51894e-11,9.989361e-07,0.0004800702,0.2537118,1.7627679e-05,1.1441804e-09,3.0060257e-14,0.18521616,1.0114626,0.00095925445,1.6249407e-12,3.118798e-07,8.99052e-06,2.307872e-09,0.00071437564,2.8302167e-12,179.02063,52.940098,8.170373e-07,1.8128175e-09,0.0033630957,4.1159957e-11,1.2724944e-06,0.012364535,0.9859246,0.09888545,4.112064e-15,0.01681961,5.35765e-12,1.7789903
0.2633065,1.7623606,19.976597,6.4370236,2.0776058e-08,0.030564267,2772.9836,6.6823205e-08,0.37327626,6.782752,1.1870059e-08,1.1650963e-05,1.6734556,0.29900602,1.1426779e-05,7.25413e-06,8.210261e-06,4.9252117e-07,9.740286e-10,0.008432589,0.0021504106,1.5152835e-17,4.859591e-06,5.830049e-11,2.0493202e-08,3.6863301e-09,1.7290767e-09,8.560454e-05,9.0025554e-10,3.4860727e-07,0.0154204685,0.0023381254,1.1332786e-14,6.9261923e-06,4.6122718e-08,0.00013549069,7.905856e-08,4.174095e-08,1.0688402e-15,0.18580389,3.5540328e-05,0.00023329232,150.54373,1.8874034e-12,1.03348746e-13,0.006208504,0.0016501824,6.0074857e-05,0.0030792207,582.31976
1.1797323,0.2211912,31.157684,0.0031647475,578.5236,0.00016853954,2.0529193e-08,0.10065007,0.00024689108,6.4331096e-11,921.6057,4.3769956e-05,2.2252859e-10,0.0050057373,7.5952287e-13,0.0057975543,4.2098472e-06,9.982693e-13,3371.8816,8.9036446e-05,9.486319e-16,2684777.0,3.8010456e-10,2.5551296e-07,6.418715e-07,5.971388e-08,3.842071e-05,9.0425935e-08,0.0038522943,3.1673494e-11,4.144562e-07,8.9772044e-08,1.3329599e-10,0.028196948,8.4552824e-13,0.00028604377,83541.79,1.243087e-08,8.7073395e-06,1.1453404e-08,25.347918,0.00014775363,0.00030771218,8.409145e-12,4.8700063e-12,4.218664e-14,7.109834e-08,0.0047334325,0.0002677139,2.244894e-08
0.028078074,0.009257083,2.7446344e-14,0.0002469916,0.44224837,1693981.6,2.7755698e-13,6.952025e-16,1.1145951e-05,3.5911582,0.016781028,4.908782e-12,1.0280692e-09,17230728.0,0.0001595533,1.4439648e-09,4.8417372e-09,0.5522888,2.3110952e-10,1.3832035e-05,9627085000.0,1.7008321e-07,4.578839e-09,7.518854e-12,3.8196184e-08,7500.6343,7.695744e-17,2.2237287e-10,7.955975e-11,0.0153740235,1227061.8,33.2021,0.0016027372,3.298782e-07,5.9904306e-07,0.53693223,0.0010314289,0.00047500918,0.0013480617,4.8882647e-12,2.318489e-15,4.646417e-06,5.2962937e-06,0.0001235629,4.9665655e-10,0.035759173,4.142439,4.6433390000000003e-17,3.3938224e-10,6.1529377e-06
5.934508,2.088641e-14,4.9144717e-07,1.8938063e-06,4.0605578e-17,5.2457157e-11,4.170915e-14,8498.902,3.576735e-11,1.8231698e-07,1.7298939e-10,0.06654407,3.4974676e-07,1.2190767e-05,9.585934,2.3107172e-09,0.0008203714,18.370737,3.6492185e-09,3820505.8,5.369857e-06,0.00011264508,3.093453e-07,8.20227e-06,6.156441e-12,34887.125,1120836.0,1.4510999e-06,8.346045e-06,1.8555433e-11,1.2380202,91416.266,5.8507543e-12,722819.9,0.00074013614,0.060436394,3.2593334e-07,2.0911548e-08,6.732239e-08,7.2664994e-07,0.0055581755,0.0054828855,932715.3,0.21355674,0.042102493,0.84311134,2.9580643e-12,3.4991014,5.7258474e-09,0.2583938
0.6307796,0.29520932,0.058713675,3.875623e-10,0.023274023,12545.636,9.522215e-08,14.885464,5.386404,3.7545236e-12,0.00011481216,2.7260785e-05,0.00039623852,24.842001,1.6595644e-12,9.539062e-07,3.5499061e-09,9.831183e-14,2.9508357,3.475406,1.9197028e-11,7.2157087e-07,8.074432e-09,2.832988e-06,8.786115e-06,3.5942531e-07,0.00020021685,2.782936e-05,7.737288e-07,1.7632943e-05,0.00040359807,0.57427365,0.009424821,0.33345494,3.1604162e-05,0.00013725158,1.2447571e-08,1.6128014e-10,126.17639,7.6150926e-08,0.04729381,7.238249e-12,0.00042126045,9.032565e-05,1.1249864e-06,5.4482847e-08,7.57608e-11,6.212972e-11,2.4309707e-05,2.278751
0.39154285,1.6273983,0.12608801,3.3083827e-10,0.0017560482,0.0031302285,3.613774e-06,2.1710812e-10,0.0016411796,22.186298,0.00010331591,2.5490099e-06,0.010026566,0.05567831,5.225091e-07,1.1551323e-05,8.571613e-09,2.6068064e-06,2.1980729e-14,2.4919033,0.00071738684,1.0250752,614.4624,0.10949432,3.6334125e-08,0.027429149,0.0021055331,3.7303813e-05,1.5674038e-08,2.778527e-08,3.2213335e-05,0.0076369476,1.5078103e-14,7.563488e-06,3.3110995e-05,2.9154947e-08,0.0058064433,453427680.0,2.690118e-09,8.5508386e-17,46.292366,3.4725712e-05,3.9865026e-06,1.6394192e-09,1.5659966e-08,1.2268441e-07,0.0001924033,0.00084285205,568.5266,1456.165
1.4594947,2.2579972e-07,345.3096,0.53319854,0.00045353302,1.5103044e-12,2.7760413e-07,0.0051183905,1.2359662e-15,3.3749366e-09,6.2700046e-08,3.7907517,0.00022834148,13.693621,0.010810721,5490.7427,4.6532323e-06,519575.1,3.0122774e-13,3.1832197,8.9729554e-05,1.2888817e-07,8.35257e-07,1.0688791e-07,1.9325275e-15,22.647823,1.2470205e-10,4.0940445e-06,4.1397663e-05,8.394726e-11,5.7944325e-14,1.9510749e-08,2961.1045,9.256181e-09,116.4575,1.851428,2.0899245e-10,1.2208183e-07,3.0770433e-13,0.27146432,4.1756043e-06,1.7234703e-06,3.171078e-08,8.606835e-09,0.022954507,8.0525066e-11,4.4072644e-06,7.102511e-09,1.8624452e-09,0.0007025944
1.8216683,17.178015,0.027730305,3.0501017e-08,166957.03,1.0131919e-07,3.4434494e-10,5.0246003e-05,347657.84,2.567232,8.387688e-10,5.9067e-14,1.3148191e-05,9.312654e-05,5.0597975e-15,1.7866328,1.013957e-06,0.014092961,0.00018694736,3.522957e-14,4.045257e-07,18042524000.0,1.2147224e-05,8.482526e-07,7473.85,1.0728317e-14,261056.52,4.7909066e-10,4.1938497e-10,1.3999827e-08,3.131649e-11,1.7808003e-07,0.0031984726,0.018506283,879273400.0,8.4147357e-14,7.593948e-07,0.009934976,0.037027378,1.2513274e-06,2.245437e-05,1.0665272e-14,2.3694624e-06,3.9701555e-11,0.0026853587,0.01564704,0.020317461,3.1657416e-06,3.9149356e-05,14.21759
0.042319633,1.4093637e-10,34.087303,0.00035176435,1.3315655e-05,21.758816,2.2952895e-06,8.392198e-07,0.0043610646,2.040095e-06,2.5305013e-07,8.423538e-06,71643.7,0.11443007,0.00013042358,1.4219202e-07,1.7560418e-12,100.060394,3.1874428e-09,9.249e-12,0.16323633,3.2947378e-13,0.014676516,3.1125433e-05,7.112652e-07,0.0042900946,0.0003048942,5.3216263e-07,42601.227,39.21629,1.4832255e-10,1.5167241e-09,0.029005583,3.29912e-06,1.9499321e-20,2.562836e-11,1837.072,7.8338757e-13,4.1049974e-05,0.0050381506,299.0655,4.689023e-13,1.5206202e-05,0.08858558,0.40923133,2.3228229e-07,7.653211e-12,0.0021652207,0.001454815,5.2982864e-07
1.1168779,3.9174478,5.5571856,1.9132276e-05,8.05646e-06,2.1137812e-14,0.0012522115,6.4719067,0.06247336,8.2458756e-10,9.19013,144281.06,0.000100241654,36.780613,2.1153928e-08,0.0007720877,8.615342e-09,61.727657,5.3859408e-06,1018.7664,1.944208e-10,6.915492e-10,1.5299602e-07,1.1578581e-12,1553.8748,387.9004,5.7154025e-06,1.04128254e-07,0.08389602,1.4050064e-08,7.8332186,1.7440297e-07,6.505754e-10,1.9672621e-05,27028.498,3.5071575e-05,1.5690357e-06,3.447418e-05,0.021111561,5.486757e-11,4.2261796,1.5974577e-09,0.00017187811,0.00019649116,4.9154066e-12,4.042914e-06,4.3795653e-06,7.748657e-08,1.5141314e-05,6.48142e-07
0.8324943,0.03152922,0.0005654142,8.184185e-05,0.0007049714,7.784909e-07,46539523000000.0,1.441289e-07,29694.256,7.242219e-10,0.004193643,8.873769e-06,2.34342e-09,1.5893033e-06,0.0002379122,2662.1123,6.514771e-13,5.6075887e-08,7.677581e-20,9.988469e-12,358.7031,1.0962829e-10,20939486.0,9.611138e-07,0.104276545,4.039361e-06,0.0010014654,3.672205e-12,0.1914133,9.066258e-07,0.10751741,0.002920503,4.2285706e-11,0.00051629246,2.321296e-06,5.521375e-07,0.00012040246,7.744253e-08,0.00012108681,8.203804e-17,1181777.9,0.26989666,1.2294924e-05,0.0021900313,1.1461753e-19,2.4205057e-14,1.7421372e-06,1.0886966e-09,1.2207117e-06,152.94727
34.73365,0.9665374,3.217571,7.81394e-09,5.118314e-09,0.057980355,7.6867545e-05,2.0357737000000003e-16,1.7624619e-07,4.5616463e-10,0.20236178,0.00039572982,7.378863e-14,1.7675504e-09,1.6346656e-05,43313.97,3.370231e-11,31329.309,1.5042204e-09,0.00016639307,50496.023,5.474619e-06,1.6856876e-10,4.129745,8.2261033e-07,998582.1,12.131342,2.6694894e-05,1.4459646e-07,1.4034386,0.0018719555,0.25347385,4.690793e-06,4.252036e-10,6.5288415e-09,1.717225e-09,1.9613047e-07,1.6783647e-12,22.46095,9.557389e-06,8.0936206e-07,3.229806e-12,5.0708997e-05,2.7359734e-05,81.754036,9.008281e-05,60137816.0,8.343004e-12,1.7891426,21.64389
4.8171983,7.499326,2.3723554e-07,4.501363,2.845488e-07,0.0020904243,1.4827249e-10,1.0299348e-07,7.4623938,2.1535388e-06,2.625506e-06,1.2771329e-07,0.0030554256,284086.1,6.11526e-15,12.830321,1.3990164e-06,2.1390797e-08,900562.2,2.002922e-05,100.66971,1.1771652e-05,1.6634005e-10,217320.23,7.1902955e-06,8.928703e-09,821.2001,805171.9,4.4723465e-06,0.00084824464,131223.16,2.3939248e-19,1.4044012e-15,0.0002009085,6.0467714e-11,3.359156e-06,1.8004125e-09,0.3316175,3.6647626e-07,22.167307,0.0019069649,1.8700863e-05,3.7848466e-05,2.84556e-10,1859424.6,0.008349689,9.541886e-12,5.318254e-10,0.012708075,1.2004094e-08
